11601,RA-50078-09,"Geneticists and historians are generally considered strange bedfellows. However, new advances in bio-archaeology and genetics are facilitating this odd coupling.  In this episode, we speak to Nükhet Varlik, author of Plague and Empire in the Early Modern Mediterranean World:  the Ottoman experience, 1347-1600 (Cambridge University Press), about how genetic evidence has transformed the study of the plague in the past ten years, allowing geneticists to more readily identify the presence of Yersinia pestis bacteria in human remains.  Whereas before historians had been hesitant to diagnose diseases posthumously, they can now speak with greater certainty about the presence of plague.  We then discuss the life of plague in the early modern Ottoman Empire in particular, focusing on the creation of ‘plague capitals' in the urban centers of the Ottoman Empire following the conquest of Constantinople and how integrating the Ottoman experience of plague changes the story of how historians of medicine approach the topic.  To inspire future collaborations among our listeners, we end with a peek at the process of working with geneticists and what such approaches can contribute to the study of the history of the Middle East.",open access on-line,2016,Nir Shafir,Web,http://www.ottomanhistorypodcast.com/2016/07/plague.html,podcast link,Ottoman History Podcast,,,Ottoman History Podcast Episode 252:  Tracing Plague in the Ottoman Empire,Nukhet Varlik
11613,RQ-50813-14,"Hear the Civil War Governors team tell Caroline's story on the Long Story Short podcast, produced by graduate students in the University of Kentucky History Department.","open access, podcast",2016,"Cody J. Foster, Patrick A. Lewis",Web,https://soundcloud.com/longstoryshort-815910419,Direct link to Soundcloud host,,https://itunes.apple.com/us/podcast/longstoryshort/id1034308180?mt=2#episodeGuid=tag%3Asoundcloud%2C2010%3Atracks%2F264895401,Direct link to iTunes host,Caroline,
11693,FZ-231313-15,"One World Trade Center: Biography of the Building Audiobook, narrated by Judith Dupre. Published by Hachette Audio and distributed by Blackstone Audio. Unabridged. 6 hours and 15 minutes. Formats: CD and digital file.",Paid subscription,2016,Suzanne Toren,"CD, Digital File",,,Christine Farrell,,,One World Trade Center: Biography of the Building,Judith Dupre
11987,FZ-231439-15,"Michael Rosen is joined by writer Matthew Engel and linguist Dr Lynne Murphy to discuss the Americanisation of English. Is the pace of Americanisation of British English really increasing? Why do Americans say eggplant and sidewalk, rather than aubergine and pavement? Why does your spellchecker insist it's 'color' not 'colour'? Do Americans complain about the 'Britishisms' creeping into use in the States as much as we complain about Americanisms in use in the UK? Does it really matter if British and American English begin to be used interchangeably and could we stem the flow if we tried?",Broadcast and podcast. Available free indefinitely(?),2017,,Radio,http://www.bbc.co.uk/programmes/b08g5533,"BBC Radio 4 website, downloadable podcast",Mair Bosworth,http://www.bbc.co.uk/programmes/articles/41bfxxr0Gfr7h6v5LJyJh9s/totally-awesome-seven-ways-you-use-americanisms-every-day,Totally awesome: Seven ways you use Americanisms every day&#x0D; &#x0D; Article developing themes from the radio show.,"Word of Mouth: Like, totally awesome: the Americanisation of English (BBC Radio 4)",
12114,RA-50040-06,"Were Ottoman courts just? Bogaç Ergene discusses this basic question in this podcast by forging a new path beyond the earlier views of the justice system as inherently fickle and capricious—immortalized in Weber's concept of kadijustiz—and the idealistic views of Ottoman courts as a site of equal and fair treatment for all. Drawing on the results of research for his forthcoming publication with Metin Cosgel entitled The Economics of Ottoman Justice, Ergene argues for employing the quantitative methods of ""law and economics"" scholars, demonstrating that entrenched power holders in early modern Ottoman society were always able to use the Ottoman court system to produce outcomes favorable to themselves.",open access,2016,Chris Gratien,Web,http://www.ottomanhistorypodcast.com/2016/04/economics-and-justice-in-ottoman-courts.html,link to podcast access at Ottoman History Podcast 239,Chris Gratien,,,Economics and Justice in the Ottoman Courts,Bogac Ergene
12182,AE-247973-16,"Judge Martin Clark, NY Times best selling author, spoke about his latest novel ""The Jezebel Remedy"" to a group of faculty, students, staff, and community members.  Clark spoke about writing about local places in Martinsville, Henry and Patrick Counties, and Franklin County.  He also discussed using real people as well as their names and told how he arrives at a storyline/plot.  Clark also discussed the importance of storytelling as an art, and how it communicates the uniqueness of community.",,2017,Randy Ferguson,Digital File,https://youtu.be/skRrxrboMuo,"Judge Martin Clark, author, speaking to Patrick Henry Community College faculty and guests about writing.",Randy Ferguson,http://http://www.martinsvillebulletin.com/news/regret-and-penance-stuart-author-talks-about-latest-book/article 21615ccf-9f3e-5f7e-a7c0-7fa98a98b4b8.html,Martinsville Bulletin print story about Clark's talk at Patrick Henry Community College.,"Martin Clark, author","Holly Kozelsky, Martinsville Bulletin Staff Writer"
12278,AQ-234985-16,"Do we have a soul? Is it material, like air, or immaterial, like a shadow? Are souls feminine and masculine or do they remove their gender as they exit the body? If souls resemble the body, can they be, say, blue-eyed, or blind, or white, or black? Are there infant souls in the afterworld? Do they grow up? When we sleep, does the soul leave the body to enter into an otherworldly order that we experience as a dream? Can it be trapped there, to be sold on the black market? Where does it go after death? To the bush, the domain of spirits? To the underworld, where it loses its memory? Is there a place reserved for the souls of soldiers and one for those of philosophers? Can the soul be tortured? Are stars souls? Is the soul a bird?&#x0D; &#x0D; Questions and beliefs like these have marked people's identities, influenced how we see others, and how we divide the world. Spanish colonists, for instance, often thought that ""Indians"" did not have a soul, which partly explains the savagery of the colonial process. In the West, a body/soul rhetoric has evolved along with features of our civilization, a process that has marked, in particular, the humanities and the arts. (Why is medieval plainchant, for example, devoid of beat? Because beat, the clergy argued, leaps to the feet and to the hip to pollute the soul.) Changes in beliefs about the soul have also marked how we perceive reality, and even how we experience our body. Consider sexuality, for instance, an embodied experience historically regarded as a threat to the soul.&#x0D; &#x0D; The world has seen age-old battles for the control of this body/soul rhetoric; battles that, still waged today, need our attention because they ultimately are about the social construction of reality and of features of civilization itself.",,2017,Rafael F. Narvaez,"Radio, Digital File, Web",http://https://academicminute.org/2017/01/rafael-narvaez-featured-on-the-best-of-our-knowledge/,"The Academic Minute Website, Best of Our Knowledge section",Rafael F. Narvaez,http://https://academicminute.org/2017/01/rafael-narvaez-winona-state-university-souls/,The Academic Minute Website,Souls,
12399,FB-56857-13,"Dr. Adam Arenson discusses his ongoing research about African North Americans—those men and women, born free or enslaved, who crossed or re-crossed the U.S.-Canada border in the era of emancipation, Civil War, and Reconstruction.  We will discuss how difficult it is to determine how many fugitive slaves and free blacks were in Canada; the history of the more than 600 African North Americans who returned to fight for the U.S. Colored Troops; the thousands more who returned to the United States in the decades that followed; the hundreds of men, women, and children who traveled north to Canada  after emancipation; and even the reason Civil War records are filled with fake claims of Canadian and other citizenship.",open access,2016,Bernice Benett,"Digital File, Web",http://www.blogtalkradio.com/bernicebennett/2016/06/10/african-north-american-genealogy-across-the-us-canada-border-with-adam-arenson,,Bernice Benett,,,African North American Genealogy Across the US-Canada Border with Adam Arenson,
12581,PY-234561-16,The collection tells the story of twenty-one Hispanic families of the Kingsville area. Eleven oral histories were gathered from participants in the Mi Familia project sponsored by an NEH Common Heritage Grant. Oral histories tell the varied experiences of families who came to South Texas in the 1800 and 1900s. Eleven oral histories are included in the collection. Jonathan Plant and Ralph Cuevas conducted oral interviews. Daniel Thacker processed and organized digital files in 2016.,Open access,2017,,Digital File,http://archives.tamuk.edu/ead.php?xml=Comunidad%20EAD,"Link to the Finding Aid for the Mi Comunidad - Mi Familia Project at the South Texas Archives, Texas A&amp;M University-Kingsville.",,http://archives.tamuk.edu/mods/core/browse.php?searchitem=Mi+Familia+Mi+Comunidad+Collection,This is the inventory for the Mi Familia Mi Comundad Collection with oral histories available for listening as .mp3 files.,Mi Familia - Mi Comunidad Collection,
12827,ZA-250731-16,"Careers in the Public Humanities"" is a podcast exploring the broad range of positions and prospects open to humanities PhDs beyond the tenure track.",Open access,2016,"Michele Meek, Rachel Boccio",Web,http://https://soundcloud.com/user-842420423,Soundcloud,"Catherine Winters, Ryan Engley",,,Careers in the Public Humanities,
12999,FT-62112-14,"The Creed of the Messenger  What do Muslims believe in? Similar to Christianity, they express this in short, concise creeds. The best known is the Shahada. It says, ""There is no god but God, and Muhammad is the Messenger of God."" But there are more creeds in Islam.  From Dr. Emran El-Badawi, University of Houston, Texas, USA",Free / Web,2016,Thorsten G. Schneiders,"Radio, Web",http://www.deutschlandfunk.de/sure-2-vers-285-das-glaubensbekenntnis-des-gesandten.2395.de.html?dram%3Aarticle id=361341,,Deutchlandfunk Radio,,,Das Glaubensbekenntnis des Gesandten,Emran El-Badawi
13009,GW-255974-17,"Mary Shelley's 1818 novel Frankenstein introduced the world to archetypes we're still familiar with: the mad scientist and his terrifying creation. But the novel is more than just a horror classic. It also asks questions about the ethics of scientific and technological innovation–questions that we still struggle with today.  On this episode of Examining Ethics, we explore one of these questions: is it wrong for scientists and innovators to work or create in isolation? First, we introduce you to ""sociability,"" an important, behavior-shaping idea in the scientific community of the nineteenth century. Then, we discuss whether scientists and innovators working today have similar ethical obligations. We cover things like the importance of transparency in the ethics of scientific and technological innovation. We also explore the value of democratic oversight to the world of science and technology.",Available for free by download on streaming.,2017,,Web,http://examiningethics.org/2017/10/23-frankenstein-creation-whos-real-monster/,Link to show page and notes.,Christiane Wisehart,,,Frankenstein and His Creation: Who’s the Real Monster?,Christine Wisehart
