4793,GN-24248-91,Emmy Award,,,,,,,,,Last Stand at Little Bighorn,Paul J. Stekler,1992
4794,GN-24219-91,Emmy Award,,,,,,,,,Roman Cith,Larry Klein,1994
4795,GN-24696-93,Peabody Award,,,,,,,,,FDR,Peter McGhee,1994
4796,GN-24594-92,Regional Emmy Award,,,,,,,,,Richard Wright:Black Boy,Sarah White,1994
4797,GN-24463-92,Peabody Award,,,,,,,,,Gate of Heavenly Peace,Carma Hinton,1995
4798,GN-25739-99,Peabody Award,,,,,,,,,Arguing the World,Joseph Dorman,1996
4799,GN-24859-94,2 Emmy Awards,,,,,,,,,The Great War,Blaine Baggett,1997
4800,GN-25178-95,Emmy Award,,,,,,,,,A Midwife's Tale,Laurie Kahn,1997
4801,GN-25357-96,Emmy Award,,,,,,,,,A Paralyzing Fear: The Story of Polio in America,Nina Gilden Seavey,1997
4817,GN-25009-94,Emmy Award,,,,,,,,,The U.S. Mexican War 1846-1848,Sylvia  Komatsu,1998
4818,GN-24782-93,Peabody Award,,,,,,,,,Will the Circle Be Unbroken,Stephen Suitts,1998
4819,GN-26016-01,Peabody Award,,,,,,,,,Napoleon,David Grubin,2000
4820,GN-25223-95,Emmy Award,,,,,,,,,George Wallace: Settin' the Woods on Fire,Paul Stekler,2000
4821,GN-25568-99,Peabody,,,,,,,,,Building Big,Paula Apsell,2000
4822,GN-25491-97,Emmy Award,,,,,,,,,Scottsboro: An American Tragedy,Barak Goodman,2001
4823,GN-26052-00,Peabody Award,,,,,,,,,F. Scott Fitzgerald: Winter Dreams,Susan Lacy,2002
4824,GN-25368-96,Emmy Award,,,,,,,,,Free to Dance,Charles Reinhart,2002
4825,GN-30150-02,Emmy Award,,,,,,,,,Fight of the Century,Barak Goodman,2002
4826,GN-26071-00,Emmy Award,,,,,,,,,Benjamin Franklin,Catherine Allan,2003
4827,GN-25578-98,Peabody Award,,,,,,,,,The Rise and Fall of Jim Crow,Richard Wormser,2003
4828,GN-26065-00,Peabody Award,,,,,,,,,Yiddish Radio Project,David Isay,2003
4829,GN-26251-01,Peabody Award,,,,,,,,,Tupperware,Laurie Kahn,2004
4830,GN-26279-01,Emmy Award,,,,,,,,,The American Musical,Jac Venza,2005
5295,EH-10520-75,"Hypertext: an Educational Experiment in English and Computer Science at Brown University is a documentary film from 1976 made by Brown University computer scientist Andries ""Andy"" van Dam. The film was funded by a 1974 grant provided by the National Endowment for the Humanities to support ""an experimental program to teach a college-level English poetry course, utilizing a new form of computer based 'manuscript,' called a hypertext.""  The Hypertext system used in the film is called FRESS and was developed by Andy van Dam, Carol Chomsky, Richard Harrington, and others based on the hypertext idea developed by Theodor Nelson.  The Hypertext poetry class described in the film was conducted by Jim Catano, Carol Chomsky, Nancy Comley, and Robert Scholes.  Film production was done by Michael Silverman, Bill Gallery, and Peter O'Neill.",Creative Commons BY-NC-SA,Andries van Dam,"Film, Digital File",https://archive.org/details/AndyVanDamHypertextFilm,,Copy of the film in the Internet Archive,,,Hypertext: an Educational Experiment in English and Computer Science at Brown University,"Andries van Dam, Robert Scholes",1976
9884,HD-50979-10,Discussion of one family's reunions as a result of research conducted by Dr Rainville into the enslaved community at Sweet Briar College.,,,Web,http://http://www.newsadvance.com/news/local/fletcher-family-to-gather-at-sweet-briar-to-honor-slave/article 1b438e8a-38aa-11e5-99a6-a38f715dd4cb.html,,,,,"Fletcher family to gather at Sweet Briar to honor slave history, celebrate college's revival",Ashlie Walter,2015
9885,HD-50979-10,Dr Rainville's research into descendants of the enslaved community at Sweet Briar College (research supported by the online database that she created with NEH funds).,,,Web,http://http://hamptonroads.com/2015/04/slaves-descendants-feel-loss-over-sweet-briar-closure,,,,,Slaves' descendants feel loss over Sweet Briar closure,Susan Svrluga,2015
10166,HD-51852-14,This TV episode of Digging Detroit features the Ethnic Layers of Detroit's research about the Speakeasy at Tommy's Bar. The Speakeasy site is also home to one of the digital stories created by the Ethnic Layers of Detroit project.,Open Access,Thomas Reed,Video,http://www.youtube.com/watch?v=MlpK1uzuSeQ,Thomas Reed,Link to video of episode,,,Digging Detroit: Tommy's Bar Speakeasy,Thomas Reed,2014
10188,RZ-51402-11,Video (with transcripts) broadcast multiple times on CSPAN covering the two closing sessions of the Symposium (3 hours) in their entirety.,Broadcast to CSPAN cable subscribers nationally and archived for viewing on the CSPAN Web site.,CSPAN Videographers,Video,http://www.c-span.org/video/?308785-1/public-private-universities,CSPAN,"Contains video of full sessions (3 hours) of the two closing sessions of the symposium Precipice or Crossroads, along with transcripts and brief speaker bios.",,,Precipice or Crossroads: A Symposium on the Future,NA,2012
10413,RQ-230464-15,"This essay focuses on several instances of death and memorialization within two generations of the Edwardses in eighteenth-century New England, namely, the families of Timothy Edwards, born in 1669, and of his son Jonathan, who both died in the same year, 1758. Attitudes about death and separation reveal much about father, son, and their extended families, attitudes qualified by age, gender, and other factors, and suggesting wider and richer possibilities for post-puritan religious culture.",,Douglas A. Sweeney,Web,http://jecteds.org,Trinity Evangelical Divinity School,"Jonathan Edwards Center, Trinity Evangelical Divinity School, Deerfield, Ill.",,,"“Writing the Dead: Death &amp; Memory in the Edwards Family in the Early Eighteenth Century,”",Kenneth P. Minkema,2016
10646,BH-50600-13,"""My associate, Dr. Laura Nash received a 2011 National Endowment for the Humanities grant to present a workshop on the life and work of Duke Ellington,"" said Torff, ""and we wanted to put together a band that would do new things with his music."" The concept grew into a mash-up where Torff composed and arranged music that mixed Ellington with Jimi Hendrix, the Doors, James Brown, Stevie Wonder, Cream, and Pharrell Williams. It is a mash-up concept with jazz-rock roots but with a unique twist,"" said Torff.",open access,Brian Torff,Digital File,https://soundcloud.com/newduke/albums,Brian Torff,,,,Rockin' in Rhythm,Laura Nash,2015
10714,BH-50600-13,"Jack Roosevelt Robinson rose from humble origins to cross baseball's color line and become one of the most beloved men in America. A fierce integrationist, Robinson used his immense fame to speak out against the discrimination he saw on and off the field, angering fans, the press, and even teammates who had once celebrated him for ""turning the other cheek."" After baseball, he was a widely-read newspaper columnist, divisive political activist and tireless advocate for civil rights, who later struggled to remain relevant as diabetes crippled his body and a new generation of leaders set a more militant course for the civil rights movement.",,Ken Burns,"Film, DVD, Digital File, Web",http://www.pbs.org/kenburns/jackie-robinson/,Ken Burns,,,,Jackie Robinson - PBS film,Yohuru Williams,2016
10715,BH-50600-13,"In the turbulent 1960s, change was coming to America and the fault lines could no longer be ignored — cities were burning, Vietnam was exploding, and disputes raged over equality and civil rights. A new revolutionary culture was emerging and it sought to drastically transform the system. The Black Panther Party for Self-Defense would, for a short time, put itself at the vanguard of that change.",,Stanley Nelson,"Film, Video, DVD, Digital File, Web",http://www.pbs.org/independentlens/films/the-black-panthers-vanguard-of-the-revolution/,Stanley Nelson,,,,The Black Panthers: Vanguard of the Revolution,Yohuru Williams,2016
10720,BH-50600-13,"A fact-filled look at the real history of slavery, as revealed in ""Roots."" This documentary features leading historians unpacking the history behind Africa at the time of Kunte Kinte, the Middle Passage, slavery on plantations, the role of African Americans in the Civil War, and how African-American slaves struggled to retain their identity.",,Anthony Giacchino,"Film, Video, Digital File, Web",http://www.history.com/specials/roots-a-history-revealed,Michael Stiller et al,,,,Roots: A History Revealed,Yohuru Williams,2015
10885,AC-50089-11,"A brief description of what Middle Eastern and Islamic Studies Program is and how students can benefit from a minor in MEIS. Some voices of students, professors and community members are represented who encourage students to chose MEIS as their minor.",Open access through the MEIS website and Youtube,"Jesse Ickler, Melissa Wall &amp; Nayereh Tohidi","Video, Web",https://youtu.be/gpXGHGPvP4Y,Jesse Ickler,,https://www.youtube.com/watch?v=NJqtBXHFVZI,,What is MEIS,Jesse Ickler and Melissa Wall,2015
11127,RZ-230425-15,Documentary film of feature length (75 minutes) and subsequent 10-minute films for the classroom.  The film story line will be in three parts:  Backstory of the building of the railroad Interviews with North American descendants of the railroad workers Interviews with China-based descendants of the railroad workers,,Barre Fong,Film,,,,,,Chinese Railroad Workers in North America: History from Descendants.,"Connie Young, Barre Fong",2017
