2404,FA-55993-11,"Summarizing Dante's popularity in Italy in the early twentieth century, one critic amusingly observed that the medieval poet ""was cooked in every sauce, served hot and cold, grilled and in gelatin, whole and ground, alone or with sides, with critical mayonnaise and historical croutons: there was something for all tastes, for strong stomachs and for dyspeptic ones, for women and for men, for kindergartners and for doddering academics."" In this course we will seek intellectual nourishment at the banquet of Dante's legacy by closely examining a broad range of responses to the poet—the man and his works—from Giovanni Boccaccio's biography in the late Middle Ages to Roberto Benigni's recent performances of TuttoDante. Between the Dante-inspired works of Boccaccio and Benigni, we will study various, often conflicting, versions of ""Dante"" in literature, art, film, politics, history, and popular culture. After establishing a foundation for Dante's influence by discussing his political treatise (Monarchia) and selected cantos of his Commedia (most from Inferno), we will embark on an interpretive journey tracing Dante's evolution from a regional to a national (then nationalist) figure before he attained the global status he enjoys today. Giuseppe Mazzini famously called Dante—Ugo Foscolo's ""Ghibelline fugitive""—the ""Prophet of the Italian Nation"": we will accordingly examine appeals to Dante's authority in promoting the liberation and unification of Italy, but we will also consider his role as a beacon of liberty in the United States. Among other areas of inquiry, we will discuss Catholic interpretations of Dante as a neo-Guelph advocate of papal political power, nationalist appropriations of the poet for territorial expansion and military interventions, and recent representations of Dante as an icon of Italian culture on the world stage.",K - 12,Guy Raffa,,,,,Dante's Afterlives,2013
2469,HT-50046-11,Course material for computer vision and machine learning,K - 12,Kenton McHenry,http://isda.ncsa.illinois.edu/~kmchenry/tmp/IADTH/Lectures/,,,,Computer vision and machine learning,2012
2608,GI-50074-09,"The attached Interpretive Plan has been created to serve as one of the primary training tools for interpreters whose job it is to communicate the history of Montgomery Place to the visiting public.&#x0D; &#x0D; Like most historic sites, Montgomery Place has the potential for exploring many different themes or points in time and for using different methods to convey that information. However, a particular set of themes and methods has been established for Montgomery Place and it is essential that all interpretation should present a consistent message to the visitor. The Interpretive Plan is designed to explain the themes and background information for each area, or station, of the museum. The Interpretive Plan also states the desired learner outcomes (DLOs) we hope will be achieved by visitors at each station, and, where the experience is interpreter-guided as opposed to self-guided, provides suggestions for visitor participation opportunities (VPOs) and dialogue&#x0D; questions in some of the stations.&#x0D; &#x0D; The Interpretive Plan does not attempt to cover all the information that is needed for the effective presentation of Montgomery Place's themes. Instead, it is one component among several training documents and resources that are important for a thorough understanding of the site and each of its areas.&#x0D; &#x0D; Many people helped in the creation of the Installation Plan, in particular Kathleen Eagen Johnson and Jessa J. Krick. We gratefully acknowledge the support of the National Endowment for the Humanities.","K - 12, Undergraduate","Margaret L. Vetare, Jessa J. Krick, Kathleen Eagen Johnson",,,,,"HHV - Montgomery Place American Arcadia - Interpretive Plan ",2012
2609,GI-50074-09,"This Installation Plan for Montgomery Place focuses on rooms and spaces that will be interpreted as part of the mansion tour. The Installation Plan works in conjunction with the Interpretive Plan. It does not attempt to cover all the information that is needed for the effective presentation of Montgomery Place's themes. Instead, it is one component among several training documents and resources that are important for a thorough&#x0D; understanding of the site and each of its areas. The photographs included suggest the general atmosphere of the mansion's interiors and represent many of the objects on display. For a complete list of objects installed in each room, as well as complete documentary photography, see the corresponding set of Montgomery Place Object Information Books.&#x0D; &#x0D; The Installation Plan also contains information about the sixteen interpretive panels&#x0D; installed throughout the Montgomery Place landscape.&#x0D; &#x0D; Many people helped in the creation of the Installation Plan, in particular Margaret L. Vetare and Jessa J. Krick. We gratefully acknowledge the support of the National Endowment for the Humanities.","K - 12, Undergraduate","Kathleen Eagen Johnson, Jessa J. Krick, Margaret L. Vetare",,,,,HHV - Montgomery Place American Arcadia - Installation Plan,2012
2610,GI-50074-09,"This Interpreter Training Guide serves as a road map for Montgomery Place tour guides. It incorporates themes of the new interpretation, best practices for museum interpretation, and a recommended reading list.","K - 12, Undergraduate","Margaret L. Vetare, Kathleen Eagen Johnson",,,,,HHV - Montgomery Place American Arcadia - Interpreter Training Guide,2012
2694,AQ-50254-10,"This syllabus provides a list of topics, course materials, assignments, and policies for the NEH-supported course, ""What is Time?""",K - 12,Jessie Fillerup,http://music.richmond.edu/faculty/jfilleru/,"The URL is a faculty webpage. The syllabus may be found under the ""Grants"" link.",,,"Syllabus for ""What is Time?""",2012
2823,GI-50192-10,"Edited by Adam Davis. The Great Books Foundation, 2012.&#x0D; &#x0D; Taking Action inspires a wide range of service professionals to take a step back from their daily work, and think and talk to one another about their values, aspirations, and challenges. Fifty-five short readings and six visual images provide thought-provoking discussion material for educators, social workers, community organizers, law enforcement personnel, medical professionals, and others who work to make the world a better place.&#x0D; &#x0D; The anthology contains texts and images that address the following six topics:&#x0D; &#x0D; Need and Care&#x0D; Teaching and Learning&#x0D; Difference and Connection&#x0D; Serving and Protecting&#x0D; Action and Outcomes&#x0D; Here and Now&#x0D; In addition to 55 texts and 6 images, Taking Action provides discussion questions and opening activities for each selection, and tips for conducting reflective discussions.",K - 12,Adam Davis,http://civicreflection.org/resources/publications/taking-action,,,,Taking Action,2012
2864,FV-50353-12,A power point comparing various translations of Beowulf which then works through the paleography for all students to try translating various excerpts on their own and to appreciate the difficult decisions translators must make.,K - 12,Sally Pearsal Southall,,,,,Translating Beowulf for the Highschool Classrom,2013
2896,AQ-50860-13,"The monk, the poet, the neuroscientist, the constitutional lawyer—all hear the question what does prayer do from their own perspectives. Students will approach this enduring question from multiple disciplinary perspectives, including theology, philosophy, religious studies, medicine, the social sciences, law, and the arts. Readings will be chosen from major wisdom traditions, with some emphasis on Christian examples. &#x0D; &#x0D; ","K - 12, Undergraduate","Karmen MacKendrick, Jennifer A. Glancy",http://www.whatdoesprayerdo.net,"Website designed to support teaching of course, What does prayer do?",,,What does prayer do?,2013
2937,AD-50036-12,"Course Description:&#x0D; Digital technologies are cultural constructs and therefore can be purposefully used to transform our methods of relating and transmitting humanities content and culture to our audiences and to future generations. Instead of allowing digital technologies to shape our cultures and identity, we can shape our digital tools to better preserve, present, inform, and sustain our cultural heritages...the Software Applications for the Digital Humanities Special Topics course will introduce students to the use of emerging digital technologies in the archiving and presentation/display of cultural, visual, material, and intellectual property. Students will explore innovative ways in which digital technologies can be adapted to interact with cultural objects, such as creating condition reports of the objects. This course will engage key humanities content areas, including conservation, archives, Native American studies, and museum history.","K - 12, Undergraduate","J. Craig Tompkins, Jessie Ryker-Crawford",https://www.dropbox.com/s/w9628865bxbqe2h/Software%20Applications%20Fall%202012%20Syllabus.pdf,Syllabus - MUSM370 Software Applications for the Digital Humanities,,,MUSM370 Software Applications for the Digital Humanities,2012
