1306,FB-50145-04,"Current interest in endangered languages provides an opportunity to reflect on the ways in which linguistics tackles the study of language. These are more varied than outsiders tend to assume and leave linguists uncertain about how they fit into C.P. Snow's ""two cultures"" schema of science and the humanities. Professor Field will provide examples from his work on the history and current status of Gascon.","Field, Thomas T.",05/12/2010,"Albin Kuhn Library, University of Maryland, Baltimore County",http://my.umbc.edu/events/3114,Announcement of the event,http://www.youtube.com/watch?v=b6bpun2GcU0&amp;feature=results video&amp;playnext=1&amp;list=PLD1F5BDEB65C2DB95,Video of lecture,"Annual Lipitz Lecture: If That Language May Be Dying, Why Are You Studying It?"
1381,FS-50092-06,n/a,"Alvarez, Pablo.",02/13/2011," University of Michigan Library ",,,,," “The Printing of the King James Bible”."
1384,FS-50092-06,n/a,"Alvarez, Pablo.",03/26/2008,Vassar College,,,,,"“The Teaching of Hell in Sixteenth-Century Venice.” "
1391,FS-50092-06,"""Foxe's Book of Martyrs in England and America,"" presented as part of several Vassar College English Department courses, 2008-2011.  ""The King James Bible and English Arts and Crafts Printing,"" Vassar College anniversary event for students and faculty in Medieval and Renaissance Studies and Victorian Studies, January 2012. opening lecture for ""Manifold Greatness: The Creation and Afterlife of the King James Bible,"" an NEH traveling exhibition, Poughkeepsie Public Library, May 2012 ","Patrkus, Ron. ",01/15/2012,Vassar College,,,,,see below
1400,FS-50092-06,"Renaissance Cultural Crossroads: Translation, Print and Culture in Britain 1473-1640, conducted at/by the Renaissance Cultural Crossroads Project","Coldiron, Anne",05/14/2010,"University of Warwick, UK ",,,,,"""Radiant Transnationalism in Early English Literature."""
1418,FA-54195-08,"Much of modern philosophy has been concerned with resolving the apparent tension between two seeming platitudes: (i) the ‘Objectivity Assumption': the external world exists independently of us, and (ii) the ‘Cognitive Access Assumption': we are able to acquire knowledge about the external world. This talk describes some of the theories that have been developed to address this dilemma, and argues that a successful resolution requires us to accept the existence of the synthetic a priori. An epistemology based on the principle of inference to the best explanation allows us to do that.",Boris Kment,03/24/2009,"Institute for the Humanities, University of Michigan",https://editweb.lsa.umich.edu/umich/v/index.jsp?vgnextoid=879f6ecb9f0de110VgnVCM100000a3b1d38dRCRD&amp;vgnextchannel=f7fc2dac5aa8c110VgnVCM100000a3b1d38dRCRD,,http://lecb.physics.lsa.umich.edu/wl/carma/2008/20080923-brownbag/20090324-umwlcd0012-121321/real/f001.htm,,Objectivity and the Possibility of Knowledge: A Dilemma in Modern Philosophy
1474,HD-51330-11,"In the 21st century, how best to relate the history of the National Park Service's Fort Vancouver National Historic Site, the most popular historical attraction in the Portland-Vancouver metropolitan area and a major archaeological site, with more than 1 million visitors per year and 2 million artifacts to show?  With digital stories told via mobile devices.  This talk, given by Dr. Dene Grigar, focuses on the ""Fort Vancouver Mobile,"" an NEH-funded project that brings together a team of 18 experts and scholars from throughout the digital humanities field -- including historians, archaeologists and academics specializing in digital media production as well as literature, rhetoric and writing -- to tell the story of the fascinating and multicultural history of the place once dubbed the ""New York of the Pacific.""  Specifically, she will discuss the way design and non-fiction historical writing come together when mobile devices are used for digital storytelling.",Dene Grigar,10-17-2011,"West Virginia University, Colson Hall",http://cal.wvu.edu/EventList.aspx?view=EventDetails&amp;eventidn=1055&amp;information id=2743&amp;type=&amp;rss=rss,This is a website with a notice of the event.,,,Bringing the Art of Design to the National Park Service:  The Fort Vancouver Mobile Project
1475,HD-51330-11,"Dr. Grigar presented on the ""app camp"" she co-taught this past summer that focused on the development of mobile apps. The Fort Vancouver Mobile App was one of the case studies she discussed as part.",Dene Grigar,10-19-2011,"University of Pittsburgh, Cathedral of Learning",http://hastac.org/blogs/stephceraso/2011/10/25/appcamp-university-pittsburgh,One account of Dr. Grigar's presentation,,,"""AppCamp"" at the University of Pittsburgh"
1592,FA-54195-08,"Much of the modern philosophy of causation has been governed by two ideas: (i) causes make effects inevitable; (ii) a cause is something that makes a difference to whether its effect occurs. I focus on explaining the origin of idea (ii) and its connection to (i). On my view, the frequent attempts to turn (ii) into an analysis of causation are wrongheaded. Patterns of difference-making aren't what makes causal claims true. They merely provide a useful test for causal claims. Moreover, what justifies us in using them as a test is idea (i). That's how (i) and (ii) are connected.",Boris Kment,10/12/2008,Princeton University,,,,,Causation: Nomic Sufficiency and Difference-Making
1594,FA-54195-08,"Much of the modern philosophy of causation has been governed by two ideas: (i) causes make effects inevitable; (ii) a cause is something that makes a difference to whether its effect occurs. I focus on explaining the origin of idea (ii) and its connection to (i). On my view, the frequent attempts to turn (ii) into an analysis of causation are wrongheaded. Patterns of difference-making aren't what makes causal claims true. They merely provide a useful test for causal claims. Moreover, what justifies us in using them as a test is idea (i). That's how (i) and (ii) are connected.",Boris Kment,01/10/2010,Oxford University,,,,,Causation: Determination and Difference-Making
1595,FA-54195-08,"Some philosophers, the 'anti-individualists,' believe that all fundamental facts are purely qualitative. They could in principle be stated without mentioning any specific individual by name. Other philosophers, the 'individualists,' believe that the fundamental facts also include facts about which individuals exist and how the qualitative properties and relations are distributed over them. Anti-individualists are committed to the idea that all facts supervene on the qualitative facts. I argue that that thesis yields implausible consequences in the theory of chance and counterfactuals. Ultimately, individualism carries the day.",Boris Kment,05/15/2010,"Corridor Discussion Group, New York City",,,,,In Defense of Haecceitism
1600,RZ-50334-05,"Public presentation at the Embassy of Greece: ""Farming, Feasting and the Foundations of the Early Greek City: Recent excavations at the site of Azoria, Crete,"" in the series, ""Health, Nutrition and Fitness: From Ancient to Modern Times"" Embassy of Greece, Washington, DC, Monday, March 14, 2011.",Donald C. Haggis,03/03/2011,"Embassy of Greece, Washington, DC",http://greekcultureintheus.blogspot.com/2011/03/health-nutrition-and-fitness-from.html,,,,"Farming, Feasting and the Foundations of the Early Greek City: Recent excavations at the site of Azoria, Crete"
1604,HD-51348-11,"Kelly Partin, Coordinator of Educational Services for the Tucker Center for Telecommunications at Bowling Green State University, (which is part of WBGU TV Public Television) asked me to talk to middle and high school students attending an event at BGU. These were students who were gathered to learn how to compete in the National STEM Video Game Challenge, game design competition. see more here: http://stemchallenge.org/. I talked about making games and described our process and showed them what we've done so far.",Michelle Aubrecht,2/14/2012,Bowling Green State University,,,,,Game making and STEM challenge
1634,HD-51129-10,Presentation by three project teachers to the school board of the Kent City Schools,"Sean Mostov, Julie Cummings, Christine Goff",10/18/2011,Kent City Schools Board Office,http://www.rcet.org/geohistorian/publications-presentations/,Presentations and Publications page on the GeoHistorian website,http://www.kentschools.net,Website for the Kent City Schools,The GeoHistorian Project
1636,HD-51132-10,"Part of a multi-presenter presentation on non-game uses of Unity 3D. A presentation of early stage work on projecting Unity in a dome using the Bourke fisheye camera rig. Location: the Unite 10 Unity developer conference in Montreal, Canada.",David Pentecost,11/12/2010,"Old Montreal, Canada",http://video.unity3d.com/video/947076/unite-10-unity-in-the-wild,"Video recording of the presentation, posted on the Unity 3D website",,,"Video of Unite 10 presentation: ""Unity in the Wild"""
1696,FT-53201-05,"I am interested particularly in the proliferation of autobiography during the first half of the nineteenth century, the historical and cultural circumstances that permitted and encouraged that proliferation, and—as a consequence—the ways in which Victorian England tended inexorably to define the subject as a textual thing rooted in dynamics of profit and exchange. The argument comes from Chapter 1 of my book in progress, which argues that the growing tendency to textualize and commodify the subject created anxieties that found expression not only in contemporary criticism but also in the mid-century novel, particularly in the sensation novels of the 1860s. I will talk about the period's autobiographical proliferation, then turn my attention to both the legal culture that helped to produce it and to its implications for our understanding of the relation between Victorian subjectivity, the literary market, and other forms of Victorian prose.",Sean C. Grass,11/12/2009,"University of Connecticut, Storrs, CT",,,,,Commodity and Identity: The Rise of Autobiography in Victorian England
1721,FA-54195-08,"Some philosophers, the 'anti-individualists,' believe that all fundamental facts are purely qualitative. They could in principle be stated without mentioning any specific individual by name. Other philosophers, the 'individualists,' believe that the fundamental facts also include facts about which individuals exist and how the qualitative properties and relations are distributed over them. Anti-individualists are committed to the idea that all facts supervene on the qualitative facts. I argue that that thesis yields implausible consequences in the theory of chance and counterfactuals. Ultimately, individualism carries the day.",Boris Kment,10/28/2011,University of Geneva,,,,,Are All Fundamental Facts Purely Qualitative?
