816,RZ-50639-06,"a study comparing Tibetan and Han Chinese rituals and their mutual influence, concluding with an analysis of tourist rituals",,Donald S. Sutton,"Ritual Dynamics and the Science of Ritual. Vol. V, I: Transfer and Spaces: Ritual Transfer",Gita Dharampal-Frick and Robert Langer,,,,Harrassowitz,,,"Transfers of a Ritual at a Northern Sichuan Site: Tibetan and Han Chinese Pilgrims, and Han Chinese Tourists",2010
823,FB-50363-04,"This is a study of the production of prints in Nuremberg during the professional life of Georg Philipp Harsdörffer, one of the most important figures in the rejuvenation of German literature in the middle of the 17th century.  Prints and illustrations were an important part of literary works at the time.",,John Roger Paas,Georg Philipp Harsdörffer und die Künste,,978-3418001104,,,Fachverlag Hans Carl,,,Deutsche Graphikproduktion in Nürnberg zu Harsdörffers Lebzeiten,2005
824,FB-50363-04,"During the second half of the 17th century Sigmund von Birken was a leading figure in the German literary scene.  He had close contacts with printers, publishers, and printmakers in Nuremberg and with authors throughout the empire.  This study focuses on his overseeing the publication of books by Duke Anton Ulrich.",,John Roger Paas,"Camden House History of German Literature, vol. 4",,9781571132475,,,Camden House,,,Parallel Lives:  Sigmund von Birken and Duke Anton Ulrich,2007
827,RZ-20887-02,"Using tools first developed under Electronic Boethius (NEH), and subsequently developed as Edition Production and Presentation Technology (EPPT, Mellon, now Image-Based XML or IBX), this article posits a third scribe for Beowulf.",,Kevin Kiernan,"Poetry, Place and Gender: Studies in Medieval Culture",Catherine E. Karkov,,http://www.worldcat.org/title/poetry-place-and-gender-studies-in-medieval-culture-in-honor-of-helen-damico/oclc/430522973&amp;referer=brief results,WorldCat,"Kalamazoo : Medieval Institute Publications, Western Michigan University",http://www.uky.edu/~kiernan/Nathwylc/,Author's website,"“The Nathwylc Scribe and the Nathwylc Text of Beowulf.” ",2009
828,FB-50363-04,"Joachim von Sandrart was the most important German painter and theoretician in the second half of the 17th century.  Around 1650 he produced a print series of the 12 months, which were widely copies.  One of these copied series has verses by Sigmund von Birken, who may well have met Sandrart in Nuremberg.",,John Roger Paas,Joachim von Sandrart: Ein europäischer Künstler und Theoretiker zwischen Italien und Deutschland,,9783777422916,,,Bibliotheca Hertziana,,,"Joachim von Sandrart as Enterpreneur: ""The Months"" as Print Series with Verses",2009
829,FB-50363-04,"In 1664 a monstrous Tartar archer was purported to have been caught in war against the Turks in Hungary.  Broadsheets quickly appeared depicting the archer, and these spread throughout Europe.  Reports of the archer also appeared in books.",,John Roger Paas,Flugblätter von der frühen Zeuzeit bis zur Gegenwart als kulturhistorische Quellen und bibliothekarische Sondermaterialien,,9783631561225,,,Peter Lang,,,Die Verbreitung wundersamer Neuigkeiten in der Frühen Neuzeit: Flugblätter über den sonderbaren tatarischen Bogenschützen von 1664,2010
15174,RA-50126-14,n/a,,Robert Linrothe,Buddhist Encounters and Identities Across East Asia,"Christoph Anderl, Ann Heirman, Carmen Meinert",,,,Brill,,,Noise along the Network: A Set of Chinese Ming Embroidered Thangkas in the Indian Himalayas,2018
15175,RA-50039-06,n/a,,Scott Kugle,"Dance Matters Too: Memories, Markets, Identities","Nilanajana Gupta, Pallabi Chakravorty",,,,Routledge,,,Mah Laqa Bai: Remains of a Courtesan’s Dance,2018
830,RZ-20887-02,Edition Production Technology (EPT) is a digital workbench that can preserve and display manuscript features while still making the text accessible to scholars and students alike. An image-based electronic edition of the largely inaccessible Cotton manuscript helps clarify the seemingly upside-down manuscript tradition of Alfred's Boethius.,,Kevin Kiernan,Making Sense: Constructing Meaning in Early English,"Kevin Kiernan, Antonette DiPaolo Healey",,http://www.worldcat.org/title/making-sense-constructing-meaning-in-early-english/oclc/174138597&amp;referer=brief results,WorldCat,"Publications of the Dictionary of Old English 7, Pontifical Institute of Mediaeval Studies",http://beowulf.engl.uky.edu/~kiernan/eBoethius/edit.htm#remodeling,"Electronic Boethius website.  For more advanced image-based electronic editing tools, see the EPPT website at http://www.eppt.org/eppt.","“Remodeling Alfred’s Boethius with the tol ond andweorc of Edition Production Technology (EPT)""",2007
832,RZ-20887-02,"In the past several years it has become imperative to bring the research agendas of the humanities and computer science together to advance our abilities for representing, editing, and accessing our cultural records. What is urgently needed to take full advantage of encoding schemes of scholarly editions is the seamless integration of text and image, which will ultimately serve the interests of not only image-based scholarly editions but also the broader cultural world. The Computer Science research community is very interested in image search and techniques for developing efficient and accurate searching, while the humanities computing research community is similarly absorbed in textual encoding. Neither area is likely to make real progress, however, until their complementary research agendas converge.",,Kevin Kiernan,Electronic Textual Editing,"Lou Burnard, Katherine O'Brien O'Keeffe, John Unsworth",,http://www.worldcat.org/title/electronic-textual-editing/oclc/62134738&amp;referer=brief results,WorldCat,New York : Modern Language Association of America,http://www.uky.edu/~kiernan/MLA-TEI/ETE-ksk.html,Author's website,"“Digital Facsimiles in Editing: Some Guidelines for Editors of Image-based Electronic Editions""",2006
836,FA-50250-04,No abstract available.,,Nigel Rothfels,Elephants and Ethics: Toward a Morality of Coexistence,"Catherine A. Christen, Chris Wemmer","9780801888182 ",http://jhupbooks.press.jhu.edu/ecom/MasterServlet/GetItemDetailsHandler?iN=9780801888182&amp;qty=1&amp;source=2&amp;viewMode=3&amp;loggedIN=false&amp;JavaScript=y,,The Johns Hopkins UP,,,"Elephants, Ethics, and History",2008
837,FA-50250-04,No abstract available.,,Nigel Rothfels,Victorian Animal Dreams: Representations of Animals in Victorian Literature and Culture,"Martin Danahay, Deborah Denenholz Morse",978-0-7546-551,http://www.ashgate.com/default.aspx?page=637&amp;calcTitle=1&amp;title id=7619&amp;edition id=9070&amp;lang=cy-GB,,Ashgate,,,Killing Elephants: Pathos and Prestige in the Nineteenth Century,2007
838,FA-50250-04,No abstract available.,,Nigel Rothfels,"Beastly Natures: Animals, Humans, and the Study of History",Dorothee Brantz,9780813929477,http://books.upress.virginia.edu/detail%2Fbooks%2Fgroup-4188.xml?q=brantz,,University of Virginia Press,,,Touching Animals: The Search for a 'Deeper Understanding' of Animals,2010
839,FA-50250-04,No abstract available.,,Nigel Rothfels,Tierische Geschichte: Die Beziehung von Mensch und Tier in der Kultur der Moderne,"Christof Mauch, Dorothee Brantz",978-3-506-7638,http://www.schoeningh.de/katalog/titel/978-3-506-76382-2.html,,Schöningh Verlag,,,Tiere berühren: Vierbeinige Darsteller und ihr Publikum,2009
877,FB-37629-02,"John Durang was the first American-born theater professional to make the stage his life. Durang was born on January 6, 1768, shortly after his parents' emigration to Pennsylvania from the Alsace in France. Durang's career as a theater professional unfolded primarily in Philadelphia, then America's major city.  His movement work encompassed the popular dances of theatrical interludes , ballets, pantomimes, and circus acts.   Remarkably for an actor of this period, Durang also wrote a Memoir, held at the York County Heritage Trust, and published in 1966. It includes Durang's memories of his life and career, ""day books"" of his work as a manager in the latter part of his career, and – of most interest to us for this project – a set of 8 watercolors by Durang himself. Six of his illustrations are self-portraits in performance. The following is a list of the images he included of his dancing roles: 1.John Durang in character of the Dwarf Metamorphosed. 2.John Durang in character of a Hornpipe. 3.John Durang in character of the Dutch Fisherman. 4.John Durang in character of a Highland Fling — Ballet of Auld Robin Gray. 5.John Durang in character of Harlequin, Animation scene, in five positions. 6.John Durang in character of a Pas seul à Vestris. ",Open access,Lynn Matluck Brooks," Imaging Dance Visual Representations of Dancers and Dancing",Barbara Sparti and Judy Van Zile,978-3-487-1454,http://www.olms.com/pcgi/a.cgi?ausgabe=index&amp;T=1324670963358{haupt olms int=http://www.olms.com/artikel 15410.ahtml?T=1324670963358},Georg Olms Verlag website,Georg Olms Verlag,,,Self-portraits: John Durang on Stage in Early Philadelphia,2011
894,FB-53244-07,"In this chapter, I analyze accounts of the Mughal Emperor Akbar's interaction with yogis, especially at the Balnath Tilla in what is now Pakistan.  Several of the accounts were previously untranslated--some from Hindi oral tradition and one from Portuguese.  These accounts confirm that the emperor Akbar (d. 1605) was fascinated by yogis and their practices and beliefs.  I argue that these accounts should be understood in terms of the emerging Mughal imperialism of the time, which involved a process of mutual incorporation--a 'taking possession' of both territory and persons, by the emperor from above and the yogis from below--as each side 'domesticated' the other.",printed book,William R. Pinch,Yoga in Practice,David Gordon White,9781400839933,http://press.princeton.edu/titles/9565.html,Press website,Princeton University Press,,,"Nath Yogis, Akbar, and the “Balnath Tilla”",2011
895,FB-53244-07,"In this essay, I examine the life, death, and afterlife of Francis Xavier--especially the politics surrounding his eventual canonization in 1623--in order to explore the degree to which early-modern Iberian imperialism was a complex and multi-centered global organism.  I argue that the history of Xavier's canonization demonstrates a 'counterflow' of imperialism whereby institutional developments in Rome and Lisbon depended on the flow of ideas and testimony about Xavier from the social and geographical margins of Empire--from low-caste Christians from the 'Pearl Fishery Coast' of South India, and from the mixed-race denizens of Goa.",printed book,William R. Pinch,"Engaging South Asian Religions: Boundaries, Appropriations, Resistances","Mathew Schmalz, Peter Gottschalk",1-4384-3323-9,http://www.sunypress.edu/p-5043-engaging-south-asian-religions.aspx,Press website,SUNY Press,,,"The Corpse and Cult of Francis Xavier, 1552-1623",2011
