441,HD-51110-10,"The paper, presented at the symposium ""Francesco Petrarca: from manuscript to digital culture,"" 3 April 2010 was transformed into an article. The colossal project of the Encyclopédie (1751-1772), directed by Denis Diderot and Jean le Rond d'Alembert, aimed to create, as Voltaire contends, ""a repository of all sciences and arts,"" therefore establishing itself as the point of reference for literature, sciences, arts and crafts. This pretentious ambition contrasts in direct proportion with the peripheral depiction of Francis Petrarch. Although they acknowledge Petrarch's poetic talent and innovation, the authors of the Encyclopédie confine the Tuscan poet within the French poetical tradition. This gesture of appropriating what is exterior to the French image can be partly justified by the objective of the encyclopédistes to design a venue where a homogenous French identity can emerge. This paper attempts to track—by exploring various articles in the Encyclopédie along with their ramifications in other published works of the period—the ambivalent reception and portrayal of the Italian poet and humanist.",Ana-Maria M'Enesti,,12/01/2011,http://journals.library.oregonstate.edu/hsda/article/view/1201,"Humanist Studies &amp; the Digital Age, 1.1 (2011) ISSN: 2158-3846 (online) This peer-reviewed e-journal is devoted to the reformulation of received philological and philosophical ideas of writing and reading literary works, motivated by the advent of electronic texts. ",,,The Representation of Petrarch in the Eighteenth-century Encyclopédie
498,HD-51042-10,"Conference Paper, presented at the Plenary Session of the ""Annual Meeting of Medieval Academy of America,"" MAA Committee on Centers and Regional Associations (CARA), Tempe, AZ, 15 April 2011.","Roger L. Easton, Jr.",Annual Meeting of Medieval Academy of America,04/15/2011,,,,,The State of the Art of Imaging Technology for Manuscripts.
499,HD-51042-10,"Presentation at the Optical Sciences Center, University of Arizona, Tuscon, AZ, 18 April 2011","Roger L. Easton, Jr.",,04/18/2011,,,,,"Reading Between the Lines, Application of Imaging Technology to Historical Documents."
500,HD-51042-10,"Presentation at a seminar of the ""Material Texts Network,"" Birkbeck College, London, 27 January 2011.",Debbie Harrison,Material Texts Network,01/27/2011,,,,,"Darkest Africa, recycled paper and home-made ink: retrieving the text of David Livingstone's unpublished final diary 1870-73."
501,HD-51042-10,"Conference paper, presented at the ""Book Destruction: Burning, Pulping, Eating, Cutting ..."" conference, Senate House, London, 16 April 2011",Debbie Harrison,"Book Destruction: Burning, Pulping, Eating, Cutting ...",04/16/2011,,,,,Destruction and recreation in Darkest Africa: The strange case of David Livingstone’s unpublished final diaries 1870-73.
502,HD-51042-10,"Conference paper, presented at the ""Computer Vision and Image Analysis of Art II"" conference, IS&amp;T/SPIE Electronic Imaging Symposium, San Francisco, 23-27 January 2011.",Keith Knox,Computer Vision and Image Analysis of Art II,01/23/2011,,,,,Recovery of handwritten text from the diaries and papers of David Livingstone.
518,HD-51042-10,"Job talk, presented to the Department of Liberal Arts, Savannah State University, Savannah, GA, 10 May, 2011",Adrian S. Wisnicki,,05/10/2011,,,,,"Conrad, Livingstone, and the Production of Victorian Colonial Discourse"
519,HD-51042-10,"Paper included in Open Annotation Collaboration Workshop, Univ. of Illinois at Urbana-Champaign, Illini Center, Chicago, 24-25 March,2011",Adrian S. Wisnicki,Open Annotation Collaboration Workshop,03/24/2011,,,,,The Nyangwe Diary of David Livingstone
520,HD-51042-10,"Job talk presented to the Department of English, Indiana University of Pennsylvania, Indiana, PA, 1 March 2011",Adrian S. Wisnicki,,03/01/2011,,,,,"When Exploraton Failed: or, How the Victorians Came to Invent a Continent of Darkness"
521,HD-51042-10,"Job talk presented to the Department of English, New Mexico State University, Las Cruces, NM, 28 January 2011",Adrian S. Wisnicki,,01/28/2011,,,,,"When Exploration Failed: or, How the Victorians Came to Invent a Continent of Darkness"
522,HD-51042-10,"Presented at the ""Victorian Seminar,"" City University of New York, 6 December, 2010",Ardian S. Wisnicki,Victorian Seminar,12/06/2010,,,,,Field Notes of Empire from the Lualaba River
523,HD-51042-10,"""Lighting Round"" presentation at the ""2010 Project Directors Meeting"" at the National Endowment for the Humanities, Washington D.C., 28 September 2010",Adrian S. Wisnicki,"""2010 Project Directors Meeting""",09/28/2010,,,,,The Neyangwe Diary of David Livingstone: Restoring the Text
524,HD-51042-10,"Presented at ""'Traveling South': The Sixth Conference of the International Society for Travel Writing,"" University of South Carolina, Columbia, 23-26 September 2010",Adrian S. Wisnicki,"""'Traveling South': The Sixth Conference of the International Society for Travel Writing""",09/23/2010,,,,,Nyangwe and the Problem of Victorian Geography
540,HD-51088-10,"As Jim Kalmbach (2006) noted in the 10th anniversary issue of Kairos, the journal has had three distinct ages: ""Beginnings: Moving Beyond Print (Volumes 1-4); Adolescent Exuberance: The Computers and Writing Issues (volumes 5-7); and Coming of Aging: New Media and Beyond (volumes 8-10),"" as represented by the navigational choices and design practices that authors had used. Now that Kairos is 15 years old and moving into digital publishing's middle age, Presenter #1 (the editor of the journal) examines a new collection of metadata from the journal's back-issues to answer these questions: What has changed about the kinds of texts and authors Kairos publishes? What has stayed the same? What have we learned about digital genres, technological requirements, design standards, accessibility, metadata, and sustainability? How can the journal give back to the field? Reflecting on these answers has produced a set of best practices for the journal, which were implemented in an open-source content-management system for scholarly multimedia (based on Open Journal Systems). The research findings and deliverables of this project will be discussed.",Cheryl E. Ball,Conference on College Composition and Communication,3/22/2011,,,,,The Mid-Life (Crisis?) of Kairos: Caring for the Health and Welfare Cheryl E. Ball | 8 of Open-Access Digital Media Publishing.
541,HD-51088-10,"The focus of this presentation is a peer-review system that editors of Kairos: A Journal of Rhetoric, Technology, and Pedagogy are currently building as part of the Open Journal Systems program. It will allow a/synchronous chats and discussions of live, interactive webtexts (Kairos's version of ""articles"" -- all of which are uniquely designed by authors using digital media). The system will also include sticky notes, highlight/pen functionality, and a ""Share"" system so that one user can make a note or highlight a portion of the webtext and share it with fellow online reviewers. All of the chats/discussions and stickies would be archived in the database for the editor to write review letters from.",Cheryl E. Ball,Modern Language Association,01/05/2012,,,,,The Future of Peer Review in Scholarly Multimedia
542,HD-51088-10,"Kairos: A Journal of Rhetoric, Technology, and Pedagogy is a free, independent, open-access, digital journal that has been publishing scholarly multimedia on the Web since 1996. The overall sustainability and growth of Kairos is threatened by the burden of relying on the sweat equity of Rhetoric and Technical Communication scholars who study digital technologies and know enough about how to use them to be dangerous/innovative. The journal was in desperate need of an editorial system that could handle the submission, review, copy- and design-editing processes that are unique to webtexts. So we are building plug-ins for PKP's Open Journal Systems, which successfully manages print publications but cannot yet handle the kind of multimedia content that journals like Kairos (and increasingly others) want to publish. This presenter will discuss the history of the journal and others like it, show what webtexts are and how they are designed to make scholarly arguments, explain the journal's collaborative review and copy- and design-editing process, all in the service of showing why and how the multimedia modifications that we are building (which the next two speakers will address) will be of benefit to OJS and its user-base.",Cheryl E. Ball,PKP Conference,09/27/2011,,,,,Kairos and Multimedia Digital Scholarship: The Need for Better Publishing Tools
